Text                     ,HR                       ,"Veloc, Vento",Pisc_scobert,Pisc_scobert_50m2,50m2_Ts_colect   ,PavCol_scobert,Pisc_ccobert_50m2
17.94375,67.875,3.625,19.51199785,21.29288342,17.94375,19.82236236,22.67859802
17.59375,68.875,3.3375,19.44155837,21.19980239,17.59375,19.74805598,22.63232056
17.24375,69.875,3.0375,19.37112106,21.10802086,17.24375,19.67397241,22.58668726
16.98125,70.875,3.13125,19.2998525,21.01595371,16.98125,19.59914919,22.54037642
16.73125,71.875,3.28125,19.22673723,20.92186568,16.73125,19.52244718,22.49187555
16.525,72.4375,3.25625,19.15243762,20.82674399,16.525,19.44458464,22.44206856
16.325,72.9375,3.20625,19.0776523,20.73159224,16.325,19.36631276,22.39188935
16.2125,73,3.50625,19.00123897,20.63466113,16.2125,19.28638476,22.33985242
16.1125,73,3.85625,18.92618507,20.5383763,18.18949962,19.20769116,22.2854872
16.05625,73,3.8125,18.87242944,20.46335647,22.9955387,19.15028795,22.23545673
16.00625,73,3.7125,18.85361163,20.42798755,20.81543652,19.12792189,22.19640661
16.21875,72.5625,3.65625,18.84661334,20.41154259,21.73173866,19.11745798,22.16602792
16.46875,72.0625,3.60625,18.88936722,20.48310975,23.42628255,19.1568125,22.20093181
17.06875,69.8125,3.99375,18.93538324,20.58100622,24.1596404,19.19937512,22.25027225
17.71875,67.3125,4.44375,19.03207743,20.77451967,26.2916832,19.28914409,22.37735958
18.63125,63.5,4.28125,19.13272525,20.98001397,26.754766,19.38901289,22.55699564
19.58125,59.5,4.03125,19.28265169,21.27697347,28.80662192,19.54229384,22.82907768
20.6625,55.5,4.2625,19.43768921,21.58417463,29.25537425,19.70482341,23.1115417
21.7625,51.5,4.5625,19.63066316,21.96013892,30.98961219,19.90905968,23.46213197
22.73125,47.9375,4.64375,19.8268741,22.3399556,31.35772736,20.12028745,23.81628719
23.68125,44.4375,4.69375,20.0454185,22.75938539,32.55274179,20.35723819,24.21011334
24.36875,42.25,4.83125,20.26343997,23.17461334,32.7850571,20.59674225,24.59965376
25.01875,40.25,4.98125,20.48610129,23.59443426,33.31449864,20.84334431,24.99358794
25.31875,39.5625,5.13125,20.70425256,24.00138039,33.37236219,21.08740725,25.37458328
25.56875,39.0625,5.28125,20.90894031,24.37819019,33.20870024,21.31928879,25.5573114
25.55625,39.4375,5.69375,21.10546792,24.73344907,33.08089224,21.54357449,25.67201235
25.50625,39.9375,6.14375,21.27337609,25.02770404,32.30646255,21.73896293,25.75564292
25.4125,40.875,5.89375,21.43104696,25.2978664,32.02445668,21.92349014,25.82993865
25.3125,41.875,5.54375,21.55062672,25.49530482,30.87825984,22.06906848,25.87016344
25.125,42.875,5.71875,21.65988139,25.53396202,37.17220779,22.20269042,25.90171537
24.925,43.875,5.96875,21.72600886,25.5289577,35.29832277,22.29081255,25.8895701
24.6375,45.3125,5.65,21.78218976,25.51576259,34.50802932,22.36646387,25.86942391
24.3375,46.8125,5.25,21.79617615,25.46425545,62.53103523,22.39745527,25.81136338
24.0375,48.3125,5.025,21.80205968,25.40778717,51.48768403,22.41751356,25.74866497
23.7375,49.8125,4.825,21.77178955,25.31758451,38.76682344,22.39837968,25.65248317
23.35,51.75,4.58125,21.73657975,25.2249784,32.66133657,22.37119281,25.55415925
22.95,53.75,4.33125,21.67828527,25.11191852,23.77280657,22.3179559,25.43565094
22.55,55.3125,4.60625,21.61507695,24.99462447,22.55,22.25116787,25.31298607
22.15,56.8125,4.95625,21.54697366,24.87128933,22.15,22.17305019,25.20474351
21.70625,58.75,4.51875,21.47756655,24.74829377,21.70625,22.09391555,25.15644501
21.25625,60.75,3.96875,21.40864928,24.63005402,21.25625,22.01604104,25.10899938
20.80625,62.75,3.725,21.33981067,24.51499395,20.80625,21.93880327,25.06176596
20.35625,64.75,3.525,21.27040293,24.40133547,20.35625,21.86134801,25.01386823
19.95,66.3125,3.98125,21.1983916,24.28478396,19.95,21.78122566,24.96273274
19.55,67.8125,4.53125,21.12153262,24.16102546,19.55,21.69581009,24.90543682
19.85,68,3.9,21.04741861,24.04155556,19.85,21.61341121,24.84982387
20.25,68,3.1,20.97455873,23.92623597,20.25,21.53278311,24.79180845
19.95,69.3125,3.13125,20.87967363,23.78459859,19.95,21.42929551,24.70236122
19.55,70.8125,3.28125,20.78288571,23.64108756,19.55,21.32390349,24.61067533
19.19375,72.3125,2.8625,20.71957258,23.54170626,19.19375,21.2539874,24.56482241
18.84375,73.8125,2.3625,20.65788947,23.44724225,18.84375,21.18630242,24.52173151
18.5375,75.3125,2.34375,20.59658848,23.35486703,18.5375,21.11930941,24.47946801
18.2375,76.8125,2.39375,20.53409892,23.26144256,18.2375,21.05114844,24.4358013
18.025,77.875,2.53125,20.47025926,23.16654223,18.025,20.98160899,24.39043479
17.825,78.875,2.68125,20.404928,23.06977909,17.825,20.91050401,24.34306783
17.66875,79.875,2.56875,20.3393813,22.97324074,17.66875,20.83926001,24.29523658
17.51875,80.875,2.41875,20.27899035,22.88306671,19.59598192,20.77339093,24.24954174
17.45625,81.4375,2.53125,20.24018185,22.81487165,24.09460731,20.72917322,24.20906944
17.40625,81.9375,2.68125,20.23561314,22.78230993,28.62752724,20.71911816,24.17764589
17.61875,81.5625,2.56875,20.2398281,22.76218801,30.28652866,20.71790909,24.15628856
17.86875,81.0625,2.41875,20.29447273,22.84552479,25.73204202,20.76732479,24.18622441
18.55625,79.25,2.70625,20.3510589,22.94205555,26.33246872,20.81567377,24.23917778
19.30625,77.25,3.05625,20.45807265,23.13162275,28.39606897,20.91694795,24.36834362
20.31875,73.9375,2.575,20.57084605,23.33597285,28.85763685,21.02803408,24.55537024
21.36875,70.4375,1.975,20.73293508,23.63350775,30.85073259,21.1926848,24.83724956
22.50625,66.5,2.46875,20.89995495,23.94135841,31.29707226,21.36617166,25.12945149
23.65625,62.5,3.11875,21.10288956,24.31234194,32.97717029,21.57870798,25.48321569
24.71875,58.9375,3.33125,21.30959703,24.68638199,33.3488113,21.79832527,25.6307614
25.76875,55.4375,3.48125,21.53914649,25.09972478,34.5195012,22.04392649,25.80037897
26.55625,52.8125,3.63125,21.76921494,25.4515112,43.54323295,22.29293112,25.96977235
27.30625,50.3125,3.78125,22.00434567,25.63325319,45.34401511,22.54932878,26.14353569
27.61875,49.125,3.625,22.23450016,25.81065343,45.63059557,22.8028088,26.3130645
27.86875,48.125,3.425,22.44999921,25.9752468,45.34518895,23.043257,26.47007113
27.85625,48.4375,3.575,22.65697126,26.13176276,44.80022552,23.27604164,26.61907932
27.80625,48.9375,3.775,22.83682036,26.26027959,43.30686026,23.48166614,26.73997351
27.66875,49.4375,3.84375,23.00659092,26.37842839,42.60168439,23.67663684,26.85047121
27.51875,49.9375,3.89375,23.13868486,26.45916402,40.47944113,23.83284947,26.9236081
27.325,50.4375,3.8125,23.25973145,26.52964514,39.5663574,23.97647511,26.98661982
27.125,50.9375,3.7125,23.33849542,26.55913353,37.29563963,24.07593382,27.00883987
26.8375,51.875,3.525,23.40703461,26.58001325,36.26092051,24.16292303,27.02269901
26.5375,52.875,3.325,23.43431943,26.56155883,34.32309676,24.20621046,26.99751494
26.19375,54.3125,3.0375,23.45326956,26.53699499,33.14700882,24.23850842,26.96655562
25.84375,55.8125,2.7375,23.43725426,26.4799822,31.83970097,24.23315565,26.90352259
25.45,57.3125,2.875,23.4156324,26.41826869,34.83347781,24.21899372,26.8359298
25.05,58.8125,3.075,23.37021582,26.33211846,25.86598045,24.17751771,26.74381715
24.60625,60.3125,3.0125,23.31960535,26.24110789,24.60625,24.12506076,26.64690216
24.15625,61.8125,2.9125,23.26525344,26.14753117,24.15625,24.06024758,26.56428062
23.6625,63.75,2.8125,23.20938469,26.05369512,23.6625,23.99423054,26.53069531
23.1625,65.75,2.7125,23.15215117,25.95966404,23.1625,23.92715418,26.49568016
22.70625,67.3125,2.48125,23.09389778,25.86619298,22.70625,23.85947482,26.45986291
22.25625,68.8125,2.23125,23.03511901,25.77418177,22.25625,23.79179719,26.42398028
21.7625,70.75,2.50625,22.97412818,25.68014368,21.7625,23.72194968,26.38598957
21.2625,72.75,2.85625,22.90890304,25.58037426,21.2625,23.64745539,26.34345862
21.2,73,2.59375,22.84307713,25.48051131,21.2,23.57249431,26.30009373
21.2,73,2.24375,22.77040073,25.37420825,21.2,23.49076843,26.24709796
20.85,74.3125,2.4625,22.6679535,25.23274302,20.85,23.37777314,26.15592657
20.45,75.8125,2.7625,22.56247586,25.08737085,20.45,23.2614968,26.06134804
20.09375,76.875,2.975,22.49315868,24.98541329,20.09375,23.18338473,26.01367068
19.74375,77.875,3.175,22.42046373,24.87959329,19.74375,23.10175567,25.96268792
19.4375,78.875,3.1125,22.34570974,24.77199912,19.4375,23.01813734,25.90984388
19.1375,79.875,3.0125,22.27030614,24.66475728,19.1375,22.93413452,25.85669907
18.88125,80.875,2.825,22.19497002,24.55879564,18.88125,22.8505222,25.80395612
18.63125,81.875,2.625,22.120437,24.45505462,18.63125,22.76809238,25.75234083
18.46875,82.4375,2.99375,22.04421349,24.3494793,18.46875,22.68392682,25.69876634
18.31875,82.9375,3.44375,21.96792525,24.24225724,20.39160122,22.59925894,25.6411016
18.25625,83,3.7625,21.91078781,24.15305316,25.18460923,22.53342584,25.58495069
18.20625,83,4.0625,21.88534523,24.09638043,29.41849815,22.49907592,25.53432098
18.4625,82.125,3.88125,21.87153655,24.05633061,48.53678863,22.47646587,25.48723692
18.7625,81.125,3.63125,21.90931188,24.12085625,26.97943892,22.50584255,25.45658943
19.45625,78.8125,3.55625,21.9536628,24.20525562,27.71345404,22.54025498,25.43111335
20.20625,76.3125,3.50625,22.05281357,24.3912484,29.83999766,22.6299145,25.44143095
21.21875,72.5,3.325,22.15807471,24.59235598,30.31212813,22.73054885,25.49956165
22.26875,68.5,3.125,22.31338471,24.88636788,32.36642735,22.88531816,25.60956691
23.45,64.5,3.45,22.47422575,25.19079732,32.81366378,23.04955372,25.72489256
24.65,60.5,3.85,22.67351313,25.50686704,43.82387015,23.25562866,25.8765671
25.7625,56.5,3.94375,22.8768278,25.66747588,45.32732116,23.46926337,26.03134354
26.8625,52.5,3.99375,23.10334814,25.85143829,47.5583965,23.70942425,26.20950178
27.65625,49.8125,4,23.3296977,26.03549975,47.58118209,23.95249816,26.38780353
28.40625,47.3125,4,23.56063203,26.22454845,48.3091887,24.20270977,26.57115464
28.71875,46.5625,4.48125,23.78716944,26.40820374,48.26633157,24.45027826,26.74898674
28.96875,46.0625,5.03125,24.00088066,26.57677161,47.66727478,24.68572122,26.91143727
28.95625,46,5.05625,24.20573697,26.73583038,47.11983288,24.91274914,27.0643006
28.90625,46,5.00625,24.38034866,26.86547864,45.48767309,25.1096798,27.18787423
28.8125,46.875,4.95625,24.54417115,26.98518394,44.65890595,25.29537998,27.30162699
28.7125,47.875,4.90625,24.67027961,27.06803135,42.38110177,25.44235095,27.37864492
28.48125,48.875,4.9,24.78568008,27.14092862,41.35800737,25.57701944,27.44582239
28.23125,49.875,4.9,24.85728045,27.17068816,38.9453234,25.66580295,27.4699588
27.9375,50.875,4.375,24.9183685,27.19194179,37.81725881,25.74201154,27.4858641
27.6375,51.875,3.775,24.93726445,27.17430137,35.78964226,25.77419733,27.46332067
27.29375,53.3125,3.91875,24.94754606,27.14940575,34.5284153,25.79499078,27.4337091
26.94375,54.8125,4.16875,24.92044443,27.08661992,33.21676682,25.77478782,27.36614661
26.50625,56.3125,4.2,24.88658576,27.01717624,35.97386036,25.7442946,27.29194606
26.05625,57.8125,4.2,24.82761881,26.92327243,26.90481551,25.6854744,27.19337766
25.60625,59.75,3.7625,24.76418548,26.82657575,25.60625,25.61704438,27.09224375
25.15625,61.75,3.2625,24.69948077,26.73117684,25.15625,25.539907,27.00948073
24.6625,63.75,3.41875,24.6338834,26.63589075,24.6625,25.4622926,26.97677057
24.1625,65.75,3.66875,24.565061,26.53696349,24.1625,25.38123996,26.94061241
23.6625,67.75,3.525,24.49404828,26.43630513,23.6625,25.29816416,26.90195285
23.1625,69.75,3.325,24.42209843,26.33600388,23.1625,25.21467321,26.86204898
22.70625,70.875,3.43125,24.34775883,26.23389451,22.70625,25.12902361,26.81995837
22.25625,71.875,3.58125,24.26943036,26.12770838,22.25625,25.0393425,26.77451557
22.59375,72.4375,2.0254375,24.1990972,26.03317369,22.59375,24.95914168,26.73532849
23.04375,72.9375,0.2259375,24.13861953,25.95539081,23.04375,24.89160603,26.69863123
22.8375,73.4375,0.001,24.06162248,25.86382468,22.8375,24.80861939,26.63262107
22.5375,73.9375,0.001,23.98407931,25.77183359,22.5375,24.72514248,26.56645261
22.2375,74.875,0.001,23.94962118,25.72861991,22.2375,24.68710896,26.55180959
21.9375,75.875,0.001,23.91437763,25.6846734,21.9375,24.64831094,26.53675711
21.725,76.875,0.001,23.87862703,25.64020331,21.725,24.60902675,26.52138088
21.525,77.875,0.001,23.84248807,25.59541866,21.525,24.56937495,26.50576664
21.36875,78.4375,0.001,23.80589949,25.55028413,21.36875,24.5292942,26.48992239
21.21875,78.9375,0.001,23.76888054,25.50477083,21.21875,24.48880364,26.47385768
21.1125,79.4375,0.001,23.73159287,25.45898247,21.1125,24.44806483,26.45761516
21.0125,79.9375,0.001,23.69808146,25.41705975,23.07640346,24.41112257,26.44224705
20.95625,80.4375,0.001,23.68464918,25.3952841,27.04451462,24.39427872,26.43184787
20.90625,80.9375,0.001,23.70738775,25.40972061,32.10652639,24.41362211,26.43047215
21.075,80.5625,0.001,23.73476936,25.42883583,32.20130976,24.43762263,26.43033757
21.275,80.0625,0.001,23.80934677,25.49517741,35.12924301,24.50883091,26.44217995
21.78125,78.25,0.001,23.88254328,25.56016154,35.63396688,24.5786674,26.45399333
22.33125,76.25,0.001,24.00186216,25.67128776,39.20033688,24.69025604,26.50201119
23.05625,73.8125,0.001,24.1223196,25.78356542,39.98435051,24.80864698,26.61007078
23.80625,71.3125,0.001,24.2839267,25.93700194,42.85503776,24.97183635,26.7592954
24.64375,68.8125,0.001,24.44726948,26.09217723,43.44331847,25.14060252,26.91026168
25.49375,66.3125,0.001,24.64268092,26.27942136,45.95625993,25.34513495,27.09329823
26.3,63.375,0.001,24.83869756,26.46726619,46.37329109,25.55399233,27.2769344
27.1,60.375,0.001,25.05328303,26.67367383,47.98026448,25.78481605,27.47913157
27.68125,58.25,0.001,25.26601297,26.87821742,48.08003639,26.01697916,27.67946151
28.23125,56.25,0.001,25.48198846,27.08599831,48.58691221,26.25509226,27.88302574
28.43125,55.125,0.001,25.69341416,27.28897003,48.42131849,26.49093558,28.08177775
28.58125,54.125,0.001,25.8920797,27.47942784,47.78122843,26.71574188,28.26801395
28.6,54,0.001,26.08369155,27.66282835,47.24900883,26.93464753,28.44719225
28.6,54,0.001,26.25056069,27.82148624,45.68758733,27.1293312,28.60162921
28.5125,54,0.001,26.40920335,27.97192212,44.91612524,27.315719,28.74784774
28.4125,54,0.001,26.533972,28.08849316,42.83511757,27.46757807,28.86020742
28.26875,54.4375,0.001,26.65017896,28.19651741,41.91449573,27.60965179,28.9640293
28.11875,54.9375,0.001,26.7284279,28.26660362,39.71472459,27.71206567,29.02992472
27.88125,55.4375,0.001,26.79854476,28.32858388,38.712306,27.80416404,29.08772901
27.63125,55.9375,0.001,26.83079498,28.35272852,36.8248387,27.85587737,29.10771496
27.38125,56.875,0.001,26.85586784,28.36973274,35.71619737,27.89754563,29.12058086
27.13125,57.875,0.001,26.84829045,28.35412773,34.37733138,27.90352332,29.10085999
26.8375,58.4375,0.001,26.83588841,28.3337438,36.29750453,27.90146944,29.0763851
26.5375,58.9375,0.001,26.80205418,28.29197605,27.34995785,27.87482917,29.03055262
26.19375,59.875,0.001,26.7643606,28.24640021,26.19375,27.83905957,28.98093974
25.84375,60.875,0.001,26.72398861,28.19810673,25.84375,27.79304332,28.93796138
25.49375,61.875,0.001,26.68303176,28.14927587,25.49375,27.74647897,28.92251578
25.14375,62.875,0.001,26.64146605,28.09988273,25.14375,27.69934233,28.90666148
24.79375,63.875,0.001,26.59926547,28.04990055,24.79375,27.65160724,28.89039193
24.44375,64.875,0.001,26.55640242,27.99930101,24.44375,27.60324588,28.87370019
24.09375,66.3125,0.001,26.51297676,27.94820901,24.09375,27.55435796,28.85661762
23.74375,67.8125,0.001,26.46912636,27.89673846,23.74375,27.50508113,28.839173
23.2625,69.3125,0.001,26.42435121,27.84449166,23.2625,27.45491521,28.82121704
22.7625,70.8125,0.001,26.36555322,27.7771666,22.7625,27.38995999,28.78790833
22.39375,71.875,0.001,26.26765204,27.66751712,22.39375,27.28356319,28.71018072
22.04375,72.875,0.001,26.16945259,27.55768916,22.04375,27.17695418,28.63234457
21.7375,73.4375,0.001,26.12122567,27.50226431,21.7375,27.12353243,28.61249518
21.4375,73.9375,0.001,26.07205095,27.44593984,21.4375,27.06919733,28.59218731
21.225,74.875,0.001,26.02227074,27.38905788,21.225,27.01429108,28.57153982
21.025,75.875,0.001,25.97221992,27.33195298,21.025,26.95914832,28.55066992
20.825,76,0.001,25.9216228,27.27434914,20.825,26.90349314,28.52950883
20.625,76,0.001,25.8702163,27.21598303,20.625,26.84706229,28.50799066
20.5125,76.4375,0.001,25.81834482,27.15719883,20.5125,26.79020002,28.48623475
20.4125,76.9375,0.001,25.77033856,27.10232634,22.4629346,26.73723623,28.46535734
20.4,77,0.001,25.74463367,27.06979933,27.30257069,26.70660539,28.45000878
20.4,77,0.001,25.7529612,27.07134277,31.58539963,26.71003414,28.44317719
20.575,76.125,0.001,25.77216037,27.08379098,50.42257396,26.72435818,28.43915684
20.775,75.125,0.001,25.83865777,27.14356515,36.11059706,26.78600018,28.44714039
21.28125,72.8125,0.001,25.9074633,27.20566949,37.19522942,26.84996596,28.45601937
21.83125,70.3125,0.001,26.02611714,27.31764005,40.91550767,26.95991811,28.502434
22.64375,67.375,0.001,26.14583357,27.430685,41.75961093,27.0740527,28.60913436
23.49375,64.375,0.001,26.31059252,27.58878093,45.16035529,27.23760243,28.76089612
24.3875,60.9375,0.001,26.47674162,27.74826997,45.85025576,27.40683412,28.91405595
25.2875,57.4375,0.001,26.6771298,27.94199853,48.59469524,27.61440216,29.10145795
26.14375,53.9375,0.001,26.87732218,28.13552767,49.0395,27.82586613,29.28865915
26.99375,50.4375,0.001,27.09716729,28.34870468,50.79016227,28.06070015,29.49550575
27.58125,48.25,0.001,27.31439376,28.55925609,50.89058131,28.29639358,29.69972215
28.13125,46.25,0.001,27.53482188,28.77300252,51.40379584,28.53821994,29.90712935
28.375,45.5625,0.001,27.75037393,28.98158314,51.23611421,28.77763481,30.1093665
28.575,45.0625,0.001,27.95260065,29.17711843,50.58425573,29.00558175,30.29855593
28.6,45.4375,0.001,28.14761968,29.36544354,49.99471806,29.22756677,30.48053486
28.6,45.9375,0.001,28.3160001,29.52713081,48.27280369,29.42347525,30.6358787
28.5125,46.4375,0.001,28.47575825,29.68020046,47.39483454,29.61068605,30.78261145
28.4125,46.9375,0.001,28.59881238,29.796575,45.08440946,29.76048297,30.89265954
28.225,47.4375,0.001,28.7126227,29.9037197,44.03674857,29.89971069,30.99349325
28.025,47.9375,0.001,28.78485782,29.96930783,41.61235174,29.99552084,31.05279008
27.825,48.875,0.001,28.84851659,30.02634374,40.46827241,30.08039407,31.1035598
27.625,49.875,0.001,28.87146314,30.04269592,38.43058719,30.12183895,31.11367489
27.3375,51.3125,0.001,28.88703832,30.05171037,37.17116404,30.15282575,31.11648636
27.0375,52.8125,0.001,28.867248,30.02539654,35.39751133,30.14517857,31.08400701
26.69375,53.875,0.001,28.8424165,29.99408295,36.29924727,30.12904456,31.04656933
26.34375,54.875,0.001,28.79447269,29.93970071,27.21065423,30.08641186,30.98610654
25.99375,56.3125,0.001,28.7425713,29.88140709,25.99375,30.03447503,30.92177828
25.64375,57.8125,0.001,28.6884508,29.82088942,25.64375,29.97313945,30.8668687
25.29375,59.3125,0.001,28.63422278,29.76030424,25.29375,29.91174898,30.84656242
24.94375,60.8125,0.001,28.5798444,29.69960783,24.94375,29.85026034,30.82595208
24.55,62.3125,0.001,28.52518069,29.63863944,24.55,29.78853816,30.80498139
24.15,63.8125,0.001,28.47004979,29.57723821,24.15,29.72640017,30.78359391
23.79375,65.3125,0.001,28.4144946,29.51547497,23.79375,29.66388893,30.76182445
23.44375,66.8125,0.001,28.35860714,29.45341971,23.44375,29.60109608,30.73970769
22.74375,69.625,0.001,28.30174758,29.39053313,22.74375,29.53738145,30.71697555
21.99375,72.625,0.001,28.22917578,29.31113112,21.99375,29.45704334,30.67717999
21.725,73.875,0.001,28.11348353,29.18609819,21.725,29.33079191,30.58858409
21.525,74.875,0.001,27.99837401,29.06172659,21.525,29.20523783,30.50021289
21.325,75.4375,0.001,27.93960397,28.99714568,21.325,29.13988362,30.4759335
21.125,75.9375,0.001,27.88038646,28.93218145,21.125,29.07412991,30.45138659
20.96875,76.875,0.001,27.8210324,28.86705341,20.96875,29.00828725,30.42664396
20.81875,77.875,0.001,27.76168753,28.80197716,20.81875,28.94250097,30.40177663
20.7125,78.4375,0.001,27.70231941,28.73691791,20.7125,28.87673823,30.37679308
20.6125,78.9375,0.001,27.64290168,28.67184665,20.6125,28.81097224,30.35170315
20.55625,79.4375,0.001,27.58350954,28.60686251,20.55625,28.7452778,30.3265487
20.50625,79.9375,0.001,27.52814859,28.54598901,22.53874056,28.68366005,30.30235296
20.45625,80,0.001,27.49471858,28.50709688,27.33017755,28.64401649,30.28359245
20.40625,80,0.001,27.49547629,28.50242541,31.57390517,28.63859824,30.27335148
20.53125,80,0.001,27.50549383,28.50704277,49.37251869,28.64247298,30.26548333
20.68125,80,0.001,27.56346314,28.55963665,83.46580475,28.69432781,30.26974728
21.00625,78.6875,0.001,27.62203218,28.61285027,38.2071367,28.74680528,30.27439617
21.35625,77.1875,0.001,27.72907744,28.71455708,41.76959143,28.84777847,30.31403161
21.88125,75.6875,0.001,27.8367156,28.81686895,42.56780719,28.94362869,30.407362
22.43125,74.1875,0.001,27.98791974,28.96275637,45.84734171,29.08975394,30.54428797
23.025,72.25,0.001,28.14021224,29.10973746,46.48730333,29.24126878,30.68232003
23.625,70.25,0.001,28.32571603,29.28993316,49.1283099,29.43005691,30.85357599
24.18125,68.25,0.001,28.51098001,29.46988925,49.53057633,29.62264127,31.02459602
24.73125,66.25,0.001,28.71549716,29.66909772,51.20621305,29.83813965,31.21487061
25.10625,65.125,0.001,28.91759922,29.86588867,51.27995493,30.05464503,31.40272689
25.45625,64.125,0.001,29.12300615,30.06598232,51.75432921,30.27734185,31.59388555
25.63125,63.5625,0.001,29.3237134,30.26108636,51.58172842,30.49777092,31.78005428
25.78125,63.0625,0.001,29.51138096,30.4434395,50.93888267,30.70699575,31.95347433
25.75625,63,0.001,29.69166257,30.61840779,50.35578916,30.9100731,32.11951473
25.70625,63,0.001,29.8454353,30.76687098,48.67693499,31.08720886,32.25905955
25.65625,63.4375,0.001,29.99057225,30.90670527,47.82689277,31.25565118,32.3899904
25.60625,63.9375,0.001,30.10016902,31.01100957,45.58831922,31.38787977,32.4854116
25.5125,64.4375,0.001,30.20098647,31.10654868,44.58007941,31.51006006,32.57209475
25.4125,64.9375,0.001,30.26167823,31.16197979,41.70367167,31.59034605,32.61870283
25.26875,65.875,0.001,30.31422931,31.2092921,40.61053095,31.66022164,32.65723235
25.11875,66.875,0.001,30.32733542,31.21718468,38.62633761,31.68803923,32.65638777
24.925,67.4375,0.001,30.33309826,31.21776318,52.7075104,31.70554124,32.64828153
24.725,67.9375,0.001,30.30399765,31.18351021,39.63311181,31.68502624,32.6054009
24.525,68.875,0.001,30.27000487,31.14440032,34.17634445,31.65628907,32.55772587
24.325,69.875,0.001,30.21415589,31.0834711,25.18602991,31.60242971,32.48829679
24.08125,70.875,0.001,30.15476354,31.01903723,24.08125,31.54037619,32.41543131
23.83125,71.875,0.001,30.09315538,30.95238268,23.83125,31.47068437,32.35305242
23.58125,72.875,0.001,30.03146427,30.8856797,23.58125,31.40097265,32.3284608
23.33125,73.875,0.001,29.96966611,30.81890325,23.33125,31.33121638,32.30364023
23.08125,74.875,0.001,29.90773462,30.7520261,23.08125,31.26138867,32.27858447
22.83125,75.875,0.001,29.84564158,30.68501927,22.83125,31.19146078,32.2532868
22.625,76.875,0.001,29.78345253,30.61797281,22.625,31.12149769,32.22778696
22.425,77.875,0.001,29.72127788,30.55097468,22.425,31.05160925,32.20212421
21.875,80.1875,0.001,29.65846866,30.48342766,21.875,30.98114593,32.17601614
21.275,82.6875,0.001,29.57913727,30.39875304,21.275,30.89319092,32.13186588
20.9375,83.875,0.001,29.4533912,30.26580332,20.9375,30.75583999,32.03550995
20.6375,84.875,0.001,29.3277746,30.13306414,20.6375,30.61875027,31.93922284
20.38125,85.875,0.001,29.26249968,30.06324642,20.38125,30.54613938,31.91143427
20.13125,86.875,0.001,29.19680146,29.99304015,20.13125,30.47316194,31.88334232
19.925,87.875,0.001,29.13077283,29.92253795,19.925,30.39991041,31.85498714
19.725,88.875,0.001,29.06450749,29.85183324,19.725,30.32647799,31.82640913
19.56875,89.4375,0.001,28.99798736,29.78090764,19.56875,30.25284614,31.79762077
19.41875,89.9375,0.001,28.93119988,29.70974833,19.41875,30.17900182,31.76863586
19.3125,90.4375,0.001,28.86424952,29.63845947,19.3125,30.10504903,31.73949744
19.2125,90.9375,0.001,28.80108274,29.5709872,21.22261726,30.03493368,31.71120932
19.15625,91.4375,0.001,28.7573215,29.52295201,24.86024489,29.98427533,31.68770177
19.10625,91.9375,0.001,28.75052775,29.51191203,30.25332998,29.97062975,31.67340536
19.275,91.5625,0.001,28.74620175,29.50336442,40.93374535,29.95949221,31.65979782
19.475,91.0625,0.001,28.7874713,29.54043433,79.30678241,29.99398635,31.65775966
19.9375,89.25,0.001,28.82740219,29.57618391,84.74466468,30.02717194,31.65568195
20.4375,87.25,0.001,28.91150806,29.6561248,41.50331011,30.10455949,31.68305042
21.15625,84.8125,0.001,28.99685098,29.73731554,42.24455532,30.1832053,31.75246044
21.90625,82.3125,0.001,29.12215934,29.85848258,45.24693425,30.29624784,31.8618834
22.7,79.8125,0.001,29.24933459,29.98152428,45.84407994,30.41775378,31.97320832
23.5,77.3125,0.001,29.40735906,30.13542139,48.24646091,30.57400701,32.11541184
24.25625,74.8125,0.001,29.56616667,30.29010555,48.63546497,30.73487329,32.25841857
25.00625,72.3125,0.001,29.74330947,30.46312799,50.13137272,30.91755437,32.41977761
25.5375,69.8125,0.001,29.91875135,30.63445134,50.24671744,31.10179335,32.57944773
26.0375,67.3125,0.001,30.09711882,30.80870227,50.68855135,31.29172294,32.74205612
26.275,66.5625,0.001,30.27133009,30.978536,50.53294656,31.47984069,32.90025798
26.475,66.0625,0.001,30.43411334,31.13720936,49.95108967,31.65832385,33.04731312
26.45625,66,0.001,30.59037716,31.28936757,49.44739266,31.83153364,33.1878701
26.40625,66,0.001,30.72287202,31.41776296,47.39265828,31.9816046,33.30468635
26.3125,66,0.001,30.84729953,31.53809929,46.65533933,32.12366251,33.41347192
26.2125,66,0.001,30.93925647,31.62597572,44.66946366,32.23273266,33.48983244
26.06875,66.4375,0.001,31.02294873,31.70560092,43.8043235,32.33246822,33.55798465
25.91875,66.9375,0.001,31.07050663,31.74910769,41.71045633,32.39453978,33.59006815
25.725,67.4375,0.001,31.11036011,31.78492891,40.77001442,32.44691711,33.61452431
25.525,67.9375,0.001,31.11418869,31.78474644,61.02043072,32.46095719,33.60304139
25.28125,68.4375,0.001,31.11097145,31.77754213,52.26677427,32.46530243,33.58460925
25.03125,68.9375,0.001,31.0762884,31.73889797,38.57867229,32.4353639,33.53481526
24.78125,69.875,0.001,31.03700011,31.69567673,34.30461392,32.39784005,33.48052852
